,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ДЕЗОДОРАНТ  (за 110 мл),,,,7277.6165120000005,,7609.86,,7221.28,,6483.18,,6686.56,,7931.0,,7708.0,,6258.57
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3241.582586,,3725.52,,3093.96,,3744.52,,3040.45,,2726.0,,3678.0,,3038.36
ЩЕТКА ЗУБНАЯ ,,,,3809.8384940000005,,2681.78,,2990.56,,2627.24,,2355.5,,6767.0,,2666.0,,3235.94
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,47447.511294,,22000.42,,26349.04,,19881.02,,43812.37,,100689.0,,31474.0,,29439.52
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6269.351888,,5271.58,,5847.16,,5980.02,,5323.22,,7865.0,,5968.0,,5664.81
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,5685.298856000001,,4865.04,,5225.72,,4233.42,,5132.85,,6871.0,,5403.0,,7095.06
ШВЕЙНАЯ МАШИНА,,,,693547.801814,,612898.34,,651497.92,,630910.76,,569286.1,,912173.0,,620578.0,,593035.56
ЦВЕТЫ (за 1 шт),,,,6144.684300000002,,5201.88,,6000.08,,5067.28,,5742.98,,6636.0,,6907.0,,6965.46
ДРОВА (за 1 м3),,,,19696.954900000004,,15200.0,,24000.0,,25857.0,,16500.0,,18000.0,,23000.0,,15000.0
ТОРФ  (за 1 т),,,,70815.0,,70000.0,,70000.0,0.0,70000.0,0.0,70000.0,0.0,75000.0,0.0,70000.0,0.0,65000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,16565.135734000003,,15488.64,,17192.52,,13933.9,,17228.44,,18588.0,,14406.0,,17931.53
СПИЧКИ (за 1 коробок),,,,51.091460000000005,,50.0,,50.72,,50.0,,59.66,,50.0,,50.0,,50.0
