,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,13667.763300000002,,7860.32,,11445.56,,8838.98,,12806.83,,23660.0,,10882.0,,8982.04
ДЕЗОДОРАНТ  (за 110 мл),,,,7190.987550000001,,7692.02,,7385.28,,6587.24,,6490.6,,7575.0,,7443.0,,6487.82
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3256.1383920000007,,3725.16,,3221.8,,3744.52,,3061.84,,2803.0,,3526.0,,3033.71
ЩЕТКА ЗУБНАЯ ,,,,4138.918580000001,,2701.28,,2956.52,,2594.24,,2330.7,,8126.0,,2648.0,,3050.95
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,48189.56105400001,,22464.2,,25739.2,,21644.54,,44087.68,,101070.0,,33666.0,,30035.15
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6352.353038,,5336.34,,6142.36,,6004.44,,5323.84,,7907.0,,6109.0,,5709.03
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,5583.225182,,4881.66,,5373.76,,4393.76,,5174.42,,6882.0,,4454.0,,6998.92
ШВЕЙНАЯ МАШИНА,,,,670038.7712900002,,589705.5,,518908.0,,662342.44,,576186.1,,865865.0,,650662.0,,572104.76
ЦВЕТЫ (за 1 шт),,,,6381.520016,,5556.66,,6107.44,,5389.84,,6461.71,,6636.0,,7347.0,,6912.66
ДРОВА (за 1 м3),,,,20099.934900000004,,17000.0,,24000.0,,25857.0,,16500.0,,18000.0,,23000.0,,16700.0
ТОРФ  (за 1 т),,,,71962.5,,75000.0,,70000.0,0.0,70000.0,0.0,70000.0,0.0,75000.0,0.0,70000.0,0.0,70000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,16647.125646000004,,15493.92,,17306.76,,13813.46,,17026.36,,19081.0,,13904.0,,18421.06
СПИЧКИ (за 1 коробок),,,,54.512904000000006,,60.0,,55.6,,51.98,,56.21,,51.0,,53.0,,59.33
