,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3440.6184840000005,,3666.38,,3232.04,,3651.7,,3234.38,,3368.0,,3731.0,,3090.19
ЩЕТКА ЗУБНАЯ ,,,,3844.5491540000003,,2661.7,,2810.92,,2606.96,,2374.32,,7104.0,,2562.0,,3094.3
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,51756.476256,,21792.1,,25684.96,,19876.38,,43557.76,,117817.0,,30555.0,,29957.32
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6242.375162000001,,5231.92,,5944.36,,5943.7,,5549.76,,7843.0,,5710.0,,5586.75
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,6542.859024,,4808.76,,5169.36,,4113.4,,5109.96,,10592.0,,4824.0,,7025.8
ШВЕЙНАЯ МАШИНА,,,,703138.45429,,612898.34,,651592.8,,629210.76,,542696.2,,917760.0,,672000.0,,627309.98
ЦВЕТЫ (за 1 шт),,,,5894.171342000001,,5034.98,,5683.88,,4891.26,,5721.23,,6500.0,,6573.0,,6173.59
ДРОВА (за 1 м3),,,,18360.36,,15200.0,,24000.0,,23000.0,,15000.0,,15000.0,,23000.0,,15000.0
ТОРФ  (за 1 т),,,,66973.5,,70000.0,,70000.0,0.0,65000.0,0.0,65000.0,0.0,65000.0,0.0,70000.0,0.0,65000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,16200.303654000001,,15770.22,,16211.88,,13718.7,,17021.57,,18010.0,,13959.0,,17778.41
СПИЧКИ (за 1 коробок),,,,50.755362000000005,,50.0,,50.72,,50.0,,58.97,,49.0,,50.0,,50.0
