,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,28259.253898000003,,19536.92,,20922.43,,19973.1,,24473.7,,55302.0,,23658.0,,22855.2
ДЕЗОДОРАНТ  (за 110 мл),,,,18268.193474,,18811.62,,16196.84,,16650.52,,16325.14,,20225.0,,19283.0,,19329.92
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,10946.449148,,10029.72,,10375.92,,11228.44,,10733.38,,12207.0,,11938.0,,9193.52
ЩЕТКА ЗУБНАЯ ,,,,8695.12888,,5052.6,,7017.88,,5271.68,,5201.98,,21498.0,,5705.0,,5555.16
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,127132.805652,,63736.4,,61040.94,,59658.16,,75504.79,,366162.0,,83725.0,,76976.72
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,13461.043623999998,,9102.7,,11441.72,,16261.18,,11102.24,,18833.0,,12337.0,,12372.92
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,17746.37102,,12939.48,,13873.89,,14589.16,,14841.02,,29777.0,,16058.0,,17246.24
МАШИНА ШВЕЙНАЯ,,,,1961553.003928,,1603654.74,,1740674.17,,1730218.58,,2820934.2,,2477510.0,,1801000.0,,1473430.0
ЦВЕТЫ (за 1 шт),,,,15045.701916,,11942.82,,16493.95,,14610.9,,15140.73,,13818.0,,17117.0,,17239.36
ДРОВА (за 1 м3),,,,30049.6038,,25000.0,,40000.0,,35714.0,,23600.0,,18000.0,,47300.0,,22000.0
ТОРФ  (за 1 т),,,,107383.14,,120000.0,,122000.0,0.0,105000.0,0.0,105000.0,0.0,75000.0,0.0,130200.0,0.0,105000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,47598.764815999995,,51890.52,,55866.0,,31745.44,,40889.08,,63603.0,,45686.0,,35852.72
СПИЧКИ (за 1 коробок),,,,131.327584,,120.38,,137.93,,113.34,,135.72,,155.0,,119.0,,133.56
