,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ДЕЗОДОРАНТ  (за 110 мл),,,,7253.861774,,7641.32,,7309.12,,6510.9,,6696.22,,7715.0,,7632.0,,6509.93
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3265.6471140000003,,3725.16,,3185.28,,3744.52,,3051.49,,2770.0,,3685.0,,3033.71
ЩЕТКА ЗУБНАЯ ,,,,4057.4350040000004,,2701.28,,3440.48,,2594.24,,2319.84,,7602.0,,2649.0,,3059.66
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,48824.41107000001,,22256.32,,26994.08,,19881.02,,44087.68,,105055.0,,31768.0,,29856.26
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6302.052949999999,,5307.66,,6066.76,,5991.24,,5323.84,,7865.0,,5972.0,,5664.81
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,5560.281328000001,,4857.48,,4851.52,,4358.16,,5148.6,,6879.0,,4791.0,,6998.92
ШВЕЙНАЯ МАШИНА,,,,690591.3273420001,,597290.44,,648128.96,,654959.02,,576186.1,,863206.0,,677130.0,,593035.56
ЦВЕТЫ (за 1 шт),,,,6283.310196,,5491.92,,6179.68,,5265.02,,6013.21,,6636.0,,7113.0,,6912.66
ДРОВА (за 1 м3),,,,19868.994900000005,,15200.0,,24000.0,,25857.0,,16500.0,,18000.0,,23000.0,,16700.0
ТОРФ  (за 1 т),,,,71321.0,,70000.0,,70000.0,0.0,70000.0,0.0,70000.0,0.0,75000.0,0.0,70000.0,0.0,70000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,16609.186622,,15802.58,,17192.52,,13923.02,,16927.17,,18524.0,,14433.0,,18421.06
СПИЧКИ (за 1 коробок),,,,52.924410000000016,,52.78,,52.0,,50.66,,57.59,,51.0,,53.0,,57.33
