,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,8147.843107999999,,6783.88,,7959.23,,8219.64,,7714.01,,10465.0,,9198.0,,5179.92
ЩЕТКА ЗУБНАЯ ,,,,7918.111974,,4347.24,,5743.53,,4597.38,,3971.4,,20628.0,,5874.0,,4481.6
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,100115.374302,,43433.02,,41899.63,,41896.88,,65436.32,,309992.0,,49881.0,,61555.56
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,10868.645884000001,,7835.46,,8715.45,,11410.46,,8784.8,,15929.0,,10209.0,,10858.96
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,15973.01153,,11315.56,,9756.28,,10892.1,,12919.0,,31353.0,,15844.0,,12945.36
МАШИНА ШВЕЙНАЯ,,,,1435112.962658,,1395461.2,,1360630.67,,1496697.78,,1727094.05,,1860726.0,,1050000.0,,988228.8
ЦВЕТЫ (за 1 шт),,,,11632.589913999998,,9013.06,,11903.81,,10349.56,,12236.03,,10136.0,,15562.0,,13187.76
ДРОВА (за 1 м3),,,,27916.88,,25000.0,,36000.0,,30000.0,,23600.0,,18000.0,,45000.0,,18500.0
ТОРФ  (за 1 т),,,,98913.8,,120000.0,,105000.0,0.0,85000.0,0.0,105000.0,,75000.0,,124000.0,0.0,85000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,36811.811274,,39107.92,,39913.67,,21432.5,,35583.44,,50842.0,,36768.0,,28327.8
СПИЧКИ (за 1 коробок),,,,92.758594,,96.98,,96.0,,86.64,,95.17,,94.0,,85.0,,97.4
