,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ЩЕТКА ЗУБНАЯ ,,,,7310.039958,,3453.42,,6065.63,,3995.52,,3365.7,,19552.0,,4983.0,,4336.08
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,91466.21997600001,,34072.66,,43022.27,,37399.34,,58047.9,,281152.0,,49679.0,,59059.68
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,9858.768205999999,,7339.74,,7908.41,,10855.24,,8338.7,,13978.0,,9356.0,,9188.76
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,13149.471500000001,,9668.34,,10158.74,,9831.1,,12188.79,,26076.0,,8696.0,,10356.32
МАШИНА ШВЕЙНАЯ,,,,1356785.912762,,959762.04,,1355084.03,,1382745.22,,1512911.15,,1937094.0,,1230861.0,,868886.4
ЦВЕТЫ (за 1 шт),,,,10154.570271999999,,7829.62,,11376.45,,8378.38,,10414.21,,10045.0,,13508.0,,9667.84
ДРОВА (за 1 м3),,,,25793.25,,21600.0,,30000.0,,30000.0,,18900.0,,18000.0,,42900.0,,18500.0
ТОРФ  (за 1 т),,,,88629.8,,90000.0,,85000.0,0.0,85000.0,0.0,84000.0,0.0,75000.0,0.0,118000.0,0.0,85000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,32118.781788,,33759.64,,33488.39,,19243.52,,32051.33,,49524.0,,22200.0,,29151.68
СПИЧКИ (за 1 коробок),,,,81.431356,,88.88,,75.68,,82.68,,91.38,,70.0,,80.0,,88.04
