,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ДЕЗОДОРАНТ  (за 110 мл),,,,18443.870526,,19071.46,,17252.61,,16930.64,,16473.49,,19694.0,,19398.0,,19562.8
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,11879.05656,,10056.24,,12613.37,,12806.4,,11662.5,,12109.0,,11999.0,,11835.64
ЩЕТКА ЗУБНАЯ ,,,,8851.110439999999,,5599.86,,7169.78,,5744.38,,5517.11,,19729.0,,7300.0,,6005.24
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,140082.263072,,70845.18,,77006.36,,65620.9,,83761.8,,404968.0,,87651.0,,76101.48
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,14843.797868000001,,11310.04,,12416.32,,17539.08,,12331.55,,19947.0,,14698.0,,12627.6
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,17801.204574000003,,13715.74,,16383.59,,14910.56,,15800.91,,27540.0,,14637.0,,18145.8
МАШИНА ШВЕЙНАЯ,,,,2017379.4766919997,,1731108.3,,1701611.85,,1747643.58,,2345259.07,,2564300.0,,1863625.0,,2054450.0
ЦВЕТЫ (за 1 шт),,,,16056.539886,,12686.2,,17608.71,,14990.18,,16826.98,,15727.0,,17529.0,,17915.6
ДРОВА (за 1 м3),,,,31849.9738,,30000.0,,40000.0,,35714.0,,23600.0,,18000.0,,54400.0,,22000.0
ТОРФ  (за 1 т),,,,112072.29,,132000.0,,122000.0,0.0,105000.0,0.0,105000.0,0.0,75000.0,0.0,149700.0,0.0,105000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,52012.120972,,51098.04,,58337.11,,36162.92,,48461.38,,67328.0,,50013.0,,47286.44
СПИЧКИ (за 1 коробок),,,,156.53855,,149.76,,159.94,,142.66,,147.1,,171.0,,160.0,,160.12
