,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ЩЕТКА ЗУБНАЯ ,,,,4178.594076,,2731.7,,3033.51,,2669.02,,2319.66,,9931.0,,2925.0,,3094.24
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,42651.10095000001,,22752.32,,26353.26,,22408.18,,43558.39,,97514.0,,33735.0,,31666.28
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6352.564232,,5669.76,,6198.19,,6357.88,,5464.19,,7884.0,,6253.0,,5820.4
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,5494.896667999999,,5302.6,,5102.44,,5181.48,,5267.28,,6235.0,,4494.0,,6875.72
МАШИНА ШВЕЙНАЯ,,,,648600.357502,,579863.82,,560946.46,,684673.52,,583086.1,,879404.0,,562567.0,,575987.36
ЦВЕТЫ (за 1 шт),,,,6703.882100000001,,5735.3,,6319.0,,6062.3,,6674.45,,7136.0,,7600.0,,7360.4
ДРОВА (за 1 м3),,,,23154.64,,17000.0,,30000.0,,30000.0,,16500.0,,18000.0,,33000.0,,16700.0
ТОРФ  (за 1 т),,,,79068.2,,75000.0,,85000.0,0.0,85000.0,0.0,70000.0,0.0,75000.0,0.0,91000.0,0.0,70000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,16439.29377,,15617.16,,17103.25,,13918.86,,16673.79,,19191.0,,14747.0,,17411.48
СПИЧКИ (за 1 коробок),,,,57.66511,,60.0,,58.58,,54.02,,60.0,,57.0,,54.0,,62.04
